data_year,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,agency_type_name,population_group_desc,county_name,time_0001_0200_cnt,time_0201_0400_cnt,time_0401_0600_cnt,time_0601_0800_cnt,time_0801_1000_cnt,time_1001_1200_cnt,time_1201_1400_cnt,time_1401_1600_cnt,time_1601_1800_cnt,time_1801_2000_cnt,time_2001_2200_cnt,time_2201_0000_cnt,firearm_injury_cnt,firearm_no_injury_cnt,knife_injury_cnt,knife_no_injury_cnt,hands_fists_feet_injury_cnt,hands_fists_feet_no_injury_cnt,other_injury_cnt,other_no_injury_cnt,leoka_felony_killed,leoka_accident_killed
1995,Dallas,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",DALLAS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"",""
1995,Fairhope,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",BALDWIN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Bayou La Batre,,AL,East South Central,South,City,"Cities under 2,500",MOBILE,4,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,8,8,0,4,"",""
1995,Attalla,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ETOWAH,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,9,0,0,0,"",""
1995,Wetumpka,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ELMORE,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,0,4,0,4,8,"",""
1995,Alabaster,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",SHELBY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,York,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",SUMTER,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,0,0,"",""
1995,Chilton,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CHILTON,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,"",""
1995,LaFayette,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHAMBERS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"",""
1995,Priceville,,AL,East South Central,South,City,"Cities under 2,500",MORGAN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Prichard,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",MOBILE,3,3,0,3,3,3,0,6,0,3,0,0,0,0,0,0,6,18,0,0,"",""
1995,Southside,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","CALHOUN, ETOWAH",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
1995,Ozark,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",DALE,9,18,0,0,0,0,9,0,0,18,36,36,0,0,0,0,27,90,0,9,"",""
1995,Tuscumbia,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COLBERT,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,"",""
1995,Prattville,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","AUTAUGA, ELMORE",0,5,10,0,0,0,0,0,5,0,15,5,0,0,0,0,25,15,0,0,"",""
1995,Troy,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",PIKE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,Madison,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","LIMESTONE, MADISON",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Albertville,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",MARSHALL,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,"",""
1995,Brundidge,,AL,East South Central,South,City,"Cities under 2,500",PIKE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"",""
1995,Selma,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",DALLAS,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,"",""
1995,Anniston,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",CALHOUN,0,7,0,0,0,7,7,0,14,14,14,21,0,7,7,0,14,49,0,7,"",""
1995,Blountsville,,AL,East South Central,South,City,"Cities under 2,500",BLOUNT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Irondale,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Lee,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",LEE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Gadsden,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",ETOWAH,28,0,14,7,0,0,28,0,14,0,0,28,0,7,0,0,77,14,21,0,"",""
1995,Cordova,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",WALKER,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",""
1995,Enterprise,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","COFFEE, DALE",0,5,0,0,0,5,5,0,0,5,5,10,0,5,0,0,5,25,0,0,"",""
1995,Pell City,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ST CLAIR,0,3,0,0,3,0,0,3,0,0,3,0,3,0,0,0,6,3,0,0,"",""
1995,Scottsboro,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JACKSON,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,"",""
1995,Abbeville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",HENRY,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,"",""
1995,Calera,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","CHILTON, SHELBY",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Clanton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHILTON,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,"",""
1995,Haleyville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","MARION, WINSTON",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
1995,Monroeville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MONROE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Opp,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COVINGTON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
1995,Madison,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",MADISON,16,0,0,0,0,0,8,24,0,16,8,16,0,0,0,0,32,48,8,0,"",""
1995,Tallassee,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","ELMORE, TALLAPOOSA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Tallapoosa,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",TALLAPOOSA,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,"",""
1995,Dothan,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","DALE, HENRY, HOUSTON",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,"",""
1995,Phenix City,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999","LEE, RUSSELL",3,3,0,0,6,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,"",""
1995,Elmore,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",ELMORE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,Hueytown,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,"",""
1995,Henry,,AL,East South Central,South,County,"Non-MSA counties under 10,000",HENRY,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"",""
1995,Goodwater,,AL,East South Central,South,City,"Cities under 2,500",COOSA,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,"",""
1995,Auburn,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",LEE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Andalusia,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COVINGTON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Bridgeport,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JACKSON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Birmingham,,AL,East South Central,South,City,"Cities from 250,000 thru 499,999","JEFFERSON, SHELBY",32,24,16,0,24,0,56,64,16,8,32,8,8,16,0,0,0,184,16,56,"",""
1995,Montgomery,,AL,East South Central,South,County,"MSA counties from 10,000 thru 24,999",MONTGOMERY,0,0,0,4,0,4,0,0,4,0,0,4,4,4,0,0,8,0,0,0,"",""
1995,Ashford,,AL,East South Central,South,City,"Cities under 2,500",HOUSTON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Elba,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COFFEE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"",""
1995,Hamilton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MARION,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,"",""
1995,Leeds,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","JEFFERSON, SHELBY, ST CLAIR",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,"",""
1995,Trussville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","JEFFERSON, ST CLAIR",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,"",""
1995,Heflin,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CLEBURNE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",""
1995,Baldwin,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",BALDWIN,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"",""
1995,Piedmont,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","CALHOUN, CHEROKEE",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
1995,Florence,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",LAUDERDALE,21,0,0,0,0,7,7,0,7,0,0,7,0,0,0,0,28,21,0,0,"",""
1995,Bessemer,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",JEFFERSON,5,5,5,0,0,0,5,0,5,0,5,0,0,10,0,0,5,5,0,10,"",""
1995,Jasper,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",WALKER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Northport,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",TUSCALOOSA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,"",""
1995,Helena,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","JEFFERSON, SHELBY",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
1995,Mobile,,AL,East South Central,South,City,"Cities from 100,000 thru 249,999",MOBILE,16,40,0,8,0,0,16,32,16,32,24,32,0,0,0,0,32,168,16,0,"",""
1995,Russell,,AL,East South Central,South,County,"MSA counties from 10,000 thru 24,999",RUSSELL,4,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,16,0,0,"",""
1995,Gurdon,,AR,West South Central,South,City,"Cities under 2,500",CLARK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
1995,Benton,,AR,West South Central,South,County,"MSA counties from 25,000 thru 99,999",BENTON,0,0,0,0,3,3,0,3,0,0,0,6,0,0,0,0,0,15,0,0,"",""
1995,Lake Village,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",CHICOT,4,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,28,0,0,"",""
1995,Beebe,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",WHITE,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,"",""
1995,Monticello,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",DREW,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,"",""
1995,Rogers,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999",BENTON,0,15,0,0,0,0,0,0,0,0,15,5,0,0,0,0,20,15,0,0,"",""
1995,Prairie Grove,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",WASHINGTON,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"",""
1995,Craighead,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CRAIGHEAD,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,"",""
1995,Van Buren,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",VAN BUREN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"",""
1995,Fayetteville,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999",WASHINGTON,0,24,32,16,24,32,0,0,8,8,32,8,8,0,0,0,128,24,0,24,"",""
1995,Hot Springs,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999",GARLAND,0,0,2,0,0,0,0,8,0,0,4,0,0,0,0,0,10,4,0,0,"",""
1995,St. Francis,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",ST FRANCIS,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,"",""
1995,Piggott,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",CLAY,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"",""
1995,Earle,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",CRITTENDEN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Russellville,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",POPE,0,18,6,0,0,0,0,18,6,36,6,6,0,6,0,0,72,18,0,0,"",""
1995,University of Central Arkansas,,AR,West South Central,South,University or College,"Cities under 2,500",FAULKNER,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2,4,"",""
1995,Springdale,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999","BENTON, WASHINGTON",6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,"",""
1995,Montgomery,,AR,West South Central,South,County,"Non-MSA counties under 10,000",MONTGOMERY,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"",""
1995,Searcy,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",WHITE,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,12,4,0,0,"",""
1995,Greenbrier,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",FAULKNER,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
1995,Independence,,AR,West South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",INDEPENDENCE,14,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,2,0,0,"",""
1995,White,,AR,West South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",WHITE,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,"",""
1995,Cleveland,,AR,West South Central,South,County,"Non-MSA counties under 10,000",CLEVELAND,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"",""
1995,Pope,,AR,West South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",POPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,Crittenden,,AR,West South Central,South,County,"MSA counties from 10,000 thru 24,999",CRITTENDEN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Benton,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",SALINE,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,"",""
1995,Henderson State University,,AR,West South Central,South,University or College,"Cities under 2,500",CLARK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,Dardanelle,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",YELL,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"",""
1995,Greene,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",GREENE,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,0,0,"",""
1995,Crossett,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",ASHLEY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Malvern,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",HOT SPRING,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,"",""
1995,University of Arkansas:,Little Rock,AR,West South Central,South,University or College,"Cities under 2,500",PULASKI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",""
1995,Siloam Springs,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",BENTON,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
1995,Fulton,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",FULTON,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
1995,Jackson,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",JACKSON,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,"",""
1995,West Memphis,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999",CRITTENDEN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,"",""
1995,Sharp,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",SHARP,0,0,0,0,0,0,0,0,0,2,8,0,0,10,0,0,0,0,0,0,"",""
1995,Carroll,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CARROLL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Calhoun,,AR,West South Central,South,County,"Non-MSA counties under 10,000",CALHOUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Hamburg,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",ASHLEY,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,"",""
1995,Little Rock,,AR,West South Central,South,City,"Cities from 100,000 thru 249,999",PULASKI,180,96,132,12,48,84,48,132,156,264,144,180,24,216,24,36,372,600,48,156,"",""
1995,Randolph,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",RANDOLPH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Bentonville,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",BENTON,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,"",""
1995,Izard,,AR,West South Central,South,County,"Non-MSA counties under 10,000",IZARD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
1995,Jefferson,,AR,West South Central,South,County,"MSA counties from 25,000 thru 99,999",JEFFERSON,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Camden,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",OUACHITA,14,0,0,0,0,0,0,0,7,14,42,0,0,0,0,0,49,14,14,0,"",""
1995,University of Arkansas:,Pine Bluff,AR,West South Central,South,University or College,"Cities under 2,500",JEFFERSON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,Ouachita,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",OUACHITA,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,10,2,0,0,"",""
1995,Cabot,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",LONOKE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"",""
1995,University of Arkansas:,Medical Sciences,AR,West South Central,South,University or College,"Cities under 2,500",PULASKI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"",""
1995,Marion,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",MARION,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"",""
1995,Pulaski,,AR,West South Central,South,County,"MSA counties from 25,000 thru 99,999",PULASKI,0,0,0,10,0,0,0,15,0,0,0,15,0,10,0,0,20,5,5,0,"",""
1995,Clay,,AR,West South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CLAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
