data_year,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,agency_type_name,population_group_desc,county_name,time_0001_0200_cnt,time_0201_0400_cnt,time_0401_0600_cnt,time_0601_0800_cnt,time_0801_1000_cnt,time_1001_1200_cnt,time_1201_1400_cnt,time_1401_1600_cnt,time_1601_1800_cnt,time_1801_2000_cnt,time_2001_2200_cnt,time_2201_0000_cnt,firearm_injury_cnt,firearm_no_injury_cnt,knife_injury_cnt,knife_no_injury_cnt,hands_fists_feet_injury_cnt,hands_fists_feet_no_injury_cnt,other_injury_cnt,other_no_injury_cnt,leoka_felony_killed,leoka_accident_killed
2023,Alabama A&M University,,AL,East South Central,South,University or College,"Cities under 2,500",MADISON,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0,"",""
2023,Alabama Drug Enforcement Task Force,,AL,East South Central,South,Other State Agency,"Cities under 2,500",NOT SPECIFIED,0,0,0,0,6,0,0,6,0,0,3,0,0,0,0,0,3,0,0,12,"",""
2023,Alabama Highway Patrol Department of Public Safety Headquarters ,,AL,East South Central,South,State Police,Non-MSA State Police,NOT SPECIFIED,0,0,0,0,7,0,0,7,28,7,7,7,0,0,0,0,14,49,0,0,"",""
2023,Alabaster,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",SHELBY,5,0,0,0,10,0,0,0,10,15,0,10,10,0,0,0,0,20,10,10,"",""
2023,Albertville,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",MARSHALL,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,"",""
2023,Alexander City,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",TALLAPOOSA,0,0,0,0,5,5,5,0,5,10,0,0,0,0,0,0,5,20,5,0,"",""
2023,Andalusia,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COVINGTON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Anniston,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",CALHOUN,8,16,0,0,8,0,0,8,16,8,32,0,0,0,0,0,72,24,0,0,"",""
2023,Arab,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","CULLMAN, MARSHALL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Ardmore,,AL,East South Central,South,City,"Cities under 2,500",LIMESTONE,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,"",""
2023,Argo,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","JEFFERSON, ST CLAIR",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Arley,,AL,East South Central,South,City,"Cities under 2,500",WINSTON,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,"",""
2023,Ashville,,AL,East South Central,South,City,"Cities under 2,500",ST CLAIR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Atmore,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ESCAMBIA,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,3,6,0,3,"",""
2023,Attalla,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ETOWAH,18,0,12,0,0,0,6,0,0,12,6,0,0,0,0,12,12,18,0,12,"",""
2023,Auburn,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999",LEE,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,"",""
2023,Autauga,,AL,East South Central,South,County,"MSA counties from 10,000 thru 24,999",AUTAUGA,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,"",""
2023,Baldwin,,AL,East South Central,South,County,"MSA counties 100,000 or over",BALDWIN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Barbour,,AL,East South Central,South,County,"Non-MSA counties under 10,000",BARBOUR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Bay Minette,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BALDWIN,4,0,0,12,0,0,0,0,0,4,0,4,0,0,0,0,4,20,0,0,"",""
2023,Bayou La Batre,,AL,East South Central,South,City,"Cities under 2,500",MOBILE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,"",""
2023,Bessemer,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,12,0,0,0,6,6,0,0,6,6,24,6,6,0,0,24,18,0,6,"",""
2023,Birmingham,,AL,East South Central,South,City,"Cities from 100,000 thru 249,999","JEFFERSON, SHELBY",108,84,12,12,24,0,24,60,24,12,24,12,0,12,0,12,12,60,72,228,"",""
2023,Blount,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",BLOUNT,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,0,8,0,4,4,"",""
2023,Blountsville,,AL,East South Central,South,City,"Cities under 2,500",BLOUNT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Brent,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BIBB,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,6,0,0,"",""
2023,Brewton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ESCAMBIA,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,8,0,0,"",""
2023,Bridgeport,,AL,East South Central,South,City,"Cities under 2,500",JACKSON,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,6,0,0,"",""
2023,Brookwood,,AL,East South Central,South,City,"Cities under 2,500",TUSCALOOSA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Bullock,,AL,East South Central,South,County,"Non-MSA counties under 10,000",BULLOCK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Calera,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","CHILTON, SHELBY",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,"",""
2023,Carbon Hill,,AL,East South Central,South,City,"Cities under 2,500",WALKER,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,"",""
2023,Carrollton,,AL,East South Central,South,City,"Cities under 2,500",PICKENS,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,"",""
2023,Centreville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BIBB,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,"",""
2023,Chambers,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CHAMBERS,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,"",""
2023,Cherokee,,AL,East South Central,South,City,"Cities under 2,500",COLBERT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Cherokee,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CHEROKEE,0,0,0,5,5,0,0,5,10,15,5,0,0,0,0,0,25,10,10,0,"",""
2023,Chickasaw,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MOBILE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2023,Childersburg,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",TALLADEGA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"",""
2023,Chilton,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",CHILTON,5,5,0,10,0,5,0,0,5,5,10,5,0,0,0,0,10,25,0,15,"",""
2023,Choctaw,,AL,East South Central,South,County,"Non-MSA counties under 10,000",CHOCTAW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Clanton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHILTON,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,9,0,3,"",""
2023,Clarke,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CLARKE,10,0,0,0,0,10,15,0,0,0,5,0,0,0,0,5,20,15,0,0,"",""
2023,Collinsville,,AL,East South Central,South,City,"Cities under 2,500","CHEROKEE, DEKALB, ETOWAH",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Conecuh,,AL,East South Central,South,County,"Non-MSA counties under 10,000",CONECUH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Coosa,,AL,East South Central,South,County,"Non-MSA counties under 10,000",COOSA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"",""
2023,Courtland,,AL,East South Central,South,City,"Cities under 2,500",LAWRENCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"",""
2023,Creola,,AL,East South Central,South,City,"Cities under 2,500",MOBILE,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,"",""
2023,Cullman,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",CULLMAN,6,0,6,0,0,0,0,0,0,12,18,0,0,0,0,6,6,30,0,0,"",""
2023,Cullman,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",CULLMAN,6,0,0,0,6,6,0,0,12,0,6,0,0,0,0,0,0,6,6,24,"",""
2023,Dadeville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",TALLAPOOSA,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,"",""
2023,Dale,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",DALE,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,2,0,0,"",""
2023,Dallas,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",DALLAS,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,"",""
2023,Daphne,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",BALDWIN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Decatur,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","LIMESTONE, MORGAN",7,0,0,0,7,14,7,7,7,0,0,7,0,7,0,0,0,0,14,35,"",""
2023,DeKalb,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",DEKALB,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,"",""
2023,Demopolis,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MARENGO,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,0,0,0,"",""
2023,Department of Corrections Investigations and Intelligence Division,,AL,East South Central,South,Other State Agency,"Cities under 2,500",MONTGOMERY,7,0,0,7,14,7,0,7,14,7,0,14,0,0,0,0,35,42,0,0,"",""
2023,Dora,,AL,East South Central,South,City,"Cities under 2,500",WALKER,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Dothan,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","DALE, HENRY, HOUSTON",8,0,4,0,0,0,0,0,4,0,4,0,0,4,0,0,4,4,0,8,"",""
2023,Douglas,,AL,East South Central,South,City,"Cities under 2,500",MARSHALL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,East Brewton,,AL,East South Central,South,City,"Cities under 2,500",ESCAMBIA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"",""
2023,Eclectic,,AL,East South Central,South,City,"Cities under 2,500",ELMORE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Elba,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COFFEE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Elmore,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",ELMORE,6,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,24,0,0,0,"",""
2023,Enterprise,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999","COFFEE, DALE",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,"",""
2023,Etowah,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",ETOWAH,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,"",""
2023,Eufaula,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",BARBOUR,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,"",""
2023,Evergreen,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CONECUH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"",""
2023,Fairhope,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",BALDWIN,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,0,0,"",""
2023,Fayette,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",FAYETTE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Flomaton,,AL,East South Central,South,City,"Cities under 2,500",ESCAMBIA,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,"",""
2023,Florence,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",LAUDERDALE,0,4,0,4,4,0,4,0,0,8,8,0,0,0,0,0,4,12,0,16,"",""
2023,Foley,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",BALDWIN,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,3,3,0,6,"",""
2023,Fort Deposit,,AL,East South Central,South,City,"Cities under 2,500",LOWNDES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Fort Payne,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",DEKALB,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Franklin,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",FRANKLIN,6,0,0,0,6,0,6,0,0,0,12,24,0,0,6,0,18,6,0,24,"",""
2023,Frisco City,,AL,East South Central,South,City,"Cities under 2,500",MONROE,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,"",""
2023,Fultondale,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,"",""
2023,Gadsden,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",ETOWAH,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,"",""
2023,Gardendale,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,"",""
2023,Geraldine,,AL,East South Central,South,City,"Cities under 2,500",DEKALB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2023,Guntersville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MARSHALL,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,"",""
2023,Gurley,,AL,East South Central,South,City,"Cities under 2,500",MADISON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2023,Haleyville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","MARION, WINSTON",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2023,Hanceville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CULLMAN,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,"",""
2023,Hartselle,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",MORGAN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
2023,Headland,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",HENRY,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,3,0,0,"",""
2023,Heflin,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CLEBURNE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Henagar,,AL,East South Central,South,City,"Cities under 2,500",DEKALB,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,"",""
2023,Henry,,AL,East South Central,South,County,"MSA counties under 10,000",HENRY,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,4,0,0,"",""
2023,Hoover,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","JEFFERSON, SHELBY",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"",""
2023,Houston,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",HOUSTON,0,0,0,7,14,21,21,0,7,0,7,7,0,0,0,0,49,21,7,7,"",""
2023,Hueytown,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,12,4,0,0,"",""
2023,Huntsville,,AL,East South Central,South,City,"Cities from 100,000 thru 249,999","LIMESTONE, MADISON",0,0,8,8,0,0,16,8,0,16,8,24,0,0,0,0,32,24,0,32,"",""
2023,Irondale,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,8,0,0,0,0,4,4,0,8,4,8,0,0,0,0,0,28,8,0,0,"",""
2023,Jackson,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CLARKE,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,"",""
2023,Jasper,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",WALKER,0,0,5,5,0,0,0,5,10,5,0,0,0,0,0,0,20,10,0,0,"",""
2023,Jefferson,,AL,East South Central,South,County,"MSA counties 100,000 or over",JEFFERSON,10,0,0,30,30,10,20,20,10,0,10,10,0,0,0,0,70,70,0,10,"",""
2023,Kinsey,,AL,East South Central,South,City,"Cities under 2,500",HOUSTON,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"",""
2023,Lake View,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","JEFFERSON, TUSCALOOSA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Lanett,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHAMBERS,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"",""
2023,Lauderdale,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",LAUDERDALE,7,0,0,0,0,7,0,0,21,14,14,7,0,0,0,0,21,21,7,21,"",""
2023,Lawrence,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",LAWRENCE,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,"",""
2023,Lee,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",LEE,0,10,0,0,0,0,0,10,15,5,0,0,0,0,0,0,15,15,0,10,"",""
2023,Leeds,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","JEFFERSON, SHELBY, ST CLAIR",0,0,0,0,0,0,4,4,4,4,4,4,0,4,0,0,8,4,0,8,"",""
2023,Level Plains,,AL,East South Central,South,City,"Cities under 2,500",DALE,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,4,0,2,"",""
2023,Lincoln,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",TALLADEGA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Madison,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","LIMESTONE, MADISON",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Madison,,AL,East South Central,South,County,"MSA counties 100,000 or over",MADISON,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,0,0,0,"",""
2023,Marengo,,AL,East South Central,South,County,"Non-MSA counties under 10,000",MARENGO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Margaret,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",ST CLAIR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"",""
2023,Marshall,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",MARSHALL,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,"",""
2023,McIntosh,,AL,East South Central,South,City,"Cities under 2,500",WASHINGTON,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,"",""
2023,Midfield,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,"",""
2023,Midland City,,AL,East South Central,South,City,"Cities under 2,500",DALE,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,"",""
2023,Mobile,,AL,East South Central,South,County,"MSA counties 100,000 or over",MOBILE,96,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,56,0,40,"",""
2023,Monroe,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",MONROE,6,0,0,0,0,3,9,0,3,0,0,0,0,0,0,0,12,9,0,0,"",""
2023,Montgomery,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",MONTGOMERY,6,0,6,0,12,12,0,0,12,0,0,0,0,0,0,0,36,6,0,6,"",""
2023,Moody,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",ST CLAIR,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,6,0,"",""
2023,Morris,,AL,East South Central,South,City,"Cities under 2,500",JEFFERSON,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,"",""
2023,Moulton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",LAWRENCE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2023,Mountain Brook,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",""
2023,Mount Vernon,,AL,East South Central,South,City,"Cities under 2,500",MOBILE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2023,Muscle Shoals,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",COLBERT,0,0,0,0,0,4,0,8,0,0,0,8,0,0,0,0,20,0,0,0,"",""
2023,New Hope,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MADISON,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,"",""
2023,Newton,,AL,East South Central,South,City,"Cities under 2,500",DALE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
