data_year,pub_agency_name,pub_agency_unit,state_abbr,division_name,region_name,agency_type_name,population_group_desc,county_name,time_0001_0200_cnt,time_0201_0400_cnt,time_0401_0600_cnt,time_0601_0800_cnt,time_0801_1000_cnt,time_1001_1200_cnt,time_1201_1400_cnt,time_1401_1600_cnt,time_1601_1800_cnt,time_1801_2000_cnt,time_2001_2200_cnt,time_2201_0000_cnt,firearm_injury_cnt,firearm_no_injury_cnt,knife_injury_cnt,knife_no_injury_cnt,hands_fists_feet_injury_cnt,hands_fists_feet_no_injury_cnt,other_injury_cnt,other_no_injury_cnt,leoka_felony_killed,leoka_accident_killed
2010,Centreville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BIBB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Jasper,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",WALKER,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
2010,Citronelle,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MOBILE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2010,Arab,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999","CULLMAN, MARSHALL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
2010,Dallas,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",DALLAS,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,6,0,0,"",""
2010,Autauga,,AL,East South Central,South,County,"MSA counties from 10,000 thru 24,999",AUTAUGA,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,"",""
2010,Grove Hill,,AL,East South Central,South,City,"Cities under 2,500",CLARKE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Napier Field,,AL,East South Central,South,City,"Cities under 2,500",DALE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2010,Sylacauga,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",TALLADEGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
2010,Midfield,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"",""
2010,Greenville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BUTLER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Demopolis,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MARENGO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Tarrant,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Tallapoosa,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",TALLAPOOSA,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,"",""
2010,Jefferson,,AL,East South Central,South,County,"MSA counties 100,000 or over",JEFFERSON,0,0,0,1,0,1,2,3,3,3,5,1,2,0,0,0,4,6,4,3,"",""
2010,Washington,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",WASHINGTON,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Gadsden,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",ETOWAH,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,3,0,0,"",""
2010,Clanton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHILTON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Ozark,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",DALE,0,5,0,0,0,0,0,20,0,0,0,10,0,0,0,0,15,5,5,10,"",""
2010,Randolph,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",RANDOLPH,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,"",""
2010,Flomaton,,AL,East South Central,South,City,"Cities under 2,500",ESCAMBIA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Brighton,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",JEFFERSON,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Marshall,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",MARSHALL,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,"",""
2010,Talladega,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",TALLADEGA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"",""
2010,Huntsville,,AL,East South Central,South,City,"Cities from 100,000 thru 249,999","LIMESTONE, MADISON",5,1,0,0,2,1,0,2,0,3,0,1,0,0,0,1,11,0,3,0,"",""
2010,Killen,,AL,East South Central,South,City,"Cities under 2,500",LAUDERDALE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Moundville,,AL,East South Central,South,City,"Cities under 2,500","HALE, TUSCALOOSA",0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,3,3,0,"",""
2010,Guntersville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MARSHALL,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,"",""
2010,Pelham,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",SHELBY,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,"",""
2010,Mobile,,AL,East South Central,South,City,"Cities from 250,000 thru 499,999",MOBILE,3,2,3,1,1,1,0,1,0,1,2,1,0,0,1,0,9,3,2,1,"",""
2010,Fayette,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",FAYETTE,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,"",""
2010,Bessemer,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",JEFFERSON,8,8,0,0,0,8,8,0,16,8,0,16,0,0,0,0,48,8,0,16,"",""
2010,Conecuh,,AL,East South Central,South,County,"Non-MSA counties under 10,000",CONECUH,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,"",""
2010,Homewood,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",JEFFERSON,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,"",""
2010,Andalusia,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",COVINGTON,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"",""
2010,Cullman,,AL,East South Central,South,County,"Non-MSA counties from 25,000 thru 99,999",CULLMAN,5,5,0,5,0,0,0,0,0,5,0,5,0,0,0,0,10,15,0,0,"",""
2010,Irondale,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Sulligent,,AL,East South Central,South,City,"Cities under 2,500",LAMAR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"",""
2010,Cherokee,,AL,East South Central,South,County,"Non-MSA counties from 10,000 thru 24,999",CHEROKEE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
2010,LaFayette,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHAMBERS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,22nd Judicial Circuit Drug Task Force,,AL,East South Central,South,Other,"Cities under 2,500",COVINGTON,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2010,Prichard,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",MOBILE,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,"",""
2010,Troy,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",PIKE,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,"",""
2010,Northport,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",TUSCALOOSA,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,3,3,3,"",""
2010,Anniston,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",CALHOUN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2010,Valley,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CHAMBERS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"",""
2010,Leeds,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999","JEFFERSON, SHELBY, ST CLAIR",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"",""
2010,Bay Minette,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",BALDWIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"",""
2010,Butler,,AL,East South Central,South,City,"Cities under 2,500",CHOCTAW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Tuscaloosa,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999",TUSCALOOSA,6,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,15,0,3,0,"",""
2010,Ashville,,AL,East South Central,South,City,"Cities under 2,500",ST CLAIR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"",""
2010,Saraland,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",MOBILE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",""
2010,Scottsboro,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JACKSON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Samson,,AL,East South Central,South,City,"Cities under 2,500",GENEVA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Foley,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",BALDWIN,0,4,0,0,0,0,0,0,0,8,0,12,0,0,0,0,8,0,12,4,"",""
2010,Florence,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999",LAUDERDALE,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0,"",""
2010,Daleville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",DALE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Clay,,AL,East South Central,South,County,"Non-MSA counties under 10,000",CLAY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Midland City,,AL,East South Central,South,City,"Cities under 2,500",DALE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"",""
2010,Monroeville,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",MONROE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
2010,Dothan,,AL,East South Central,South,City,"Cities from 50,000 thru 99,999","DALE, HENRY, HOUSTON",40,8,0,0,0,0,8,0,8,32,16,40,0,0,0,0,152,0,0,0,"",""
2010,Lauderdale,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",LAUDERDALE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"",""
2010,Lee,,AL,East South Central,South,County,"MSA counties from 25,000 thru 99,999",LEE,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,6,3,3,0,"",""
2010,Daphne,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",BALDWIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"",""
2010,Gordo,,AL,East South Central,South,City,"Cities under 2,500",PICKENS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",""
2010,Enterprise,,AL,East South Central,South,City,"Cities from 25,000 thru 49,999","COFFEE, DALE",5,0,0,0,0,0,0,10,5,0,5,0,0,0,0,0,20,5,0,0,"",""
2010,Fort Payne,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",DEKALB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"",""
2010,Pleasant Grove,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",JEFFERSON,0,0,6,0,3,0,0,0,6,0,0,0,0,0,0,0,12,3,0,0,"",""
2010,Atmore,,AL,East South Central,South,City,"Cities from 10,000 thru 24,999",ESCAMBIA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Evergreen,,AL,East South Central,South,City,"Cities from 2,500 thru 9,999",CONECUH,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,"",""
2010,Pine Bluff,,AR,West South Central,South,City,"Cities from 25,000 thru 49,999",JEFFERSON,36,96,48,0,12,12,36,12,48,72,96,108,0,24,0,0,72,336,24,120,"",""
2010,Fayetteville,,AR,West South Central,South,City,"Cities from 50,000 thru 99,999",WASHINGTON,14,7,0,0,0,0,0,0,0,14,7,49,0,0,0,0,28,49,0,14,"",""
2010,Fort Smith,,AR,West South Central,South,City,"Cities from 50,000 thru 99,999",SEBASTIAN,16,16,0,0,0,8,0,0,0,8,16,32,0,8,8,8,40,24,8,0,"",""
2010,Farmington,,AR,West South Central,South,City,"Cities from 2,500 thru 9,999",WASHINGTON,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,"",""
2010,Camden,,AR,West South Central,South,City,"Cities from 10,000 thru 24,999",OUACHITA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"",""
2010,Pulaski,,AR,West South Central,South,County,"MSA counties from 25,000 thru 99,999",PULASKI,10,30,40,90,70,60,0,0,0,0,0,0,0,0,0,10,80,90,0,120,"",""
2010,Jonesboro,,AR,West South Central,South,City,"Cities from 50,000 thru 99,999",CRAIGHEAD,10,5,5,0,5,0,5,0,0,0,5,0,0,0,0,0,30,0,5,0,"",""
2010,Sahuarita,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",PIMA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Tempe,,AZ,Mountain,West,City,"Cities from 100,000 thru 249,999",MARICOPA,84,156,120,0,36,12,36,12,72,72,72,156,0,0,0,12,264,504,0,48,"",""
2010,Chino Valley,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",YAVAPAI,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,2,0,1,"",""
2010,Scottsdale,,AZ,Mountain,West,City,"Cities from 100,000 thru 249,999",MARICOPA,240,180,12,0,0,12,24,72,60,60,132,132,12,24,0,12,180,648,12,36,"",""
2010,Arizona State University:,Main Campus,AZ,Mountain,West,University or College,"Cities under 2,500",MARICOPA,10,20,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,30,0,5,"",""
2010,Snowflake-Taylor,,AZ,Mountain,West,City,"Cities from 2,500 thru 9,999",NAVAJO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,"",""
2010,Sedona,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999","COCONINO, YAVAPAI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Flagstaff,,AZ,Mountain,West,City,"Cities from 50,000 thru 99,999",COCONINO,108,72,0,0,36,12,48,120,48,48,132,24,0,0,0,12,204,408,0,24,"",""
2010,Peoria,,AZ,Mountain,West,City,"Cities from 100,000 thru 249,999","MARICOPA, YAVAPAI",0,6,0,0,0,0,6,0,0,24,24,0,0,6,0,0,18,18,6,12,"",""
2010,Kingman,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",MOHAVE,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,"",""
2010,Cottonwood,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",YAVAPAI,5,10,0,0,0,5,0,0,10,0,5,15,0,0,0,0,15,25,0,10,"",""
2010,Bullhead City,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",MOHAVE,7,0,0,14,0,0,14,14,14,21,7,0,0,0,0,0,14,77,0,0,"",""
2010,Sierra Vista,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",COCHISE,8,0,8,8,16,0,8,0,0,0,8,56,0,0,0,0,16,88,0,8,"",""
2010,Maricopa,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",PINAL,0,9,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,9,0,0,"",""
2010,Somerton,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",YUMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",""
2010,Youngtown,,AZ,Mountain,West,City,"Cities from 2,500 thru 9,999",MARICOPA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Prescott Valley,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",YAVAPAI,0,7,0,0,0,0,0,0,7,21,35,28,0,0,0,7,14,0,28,49,"",""
2010,Fredonia,,AZ,Mountain,West,City,"Cities under 2,500",COCONINO,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,"",""
2010,Apache Junction,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999","MARICOPA, PINAL",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"",""
2010,Eloy,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",PINAL,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,15,0,0,0,"",""
2010,Pinal,,AZ,Mountain,West,County,"MSA counties 100,000 or over",PINAL,0,8,0,0,0,4,4,4,4,8,20,0,0,0,0,0,8,20,8,16,"",""
2010,Florence,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",PINAL,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,4,0,0,"",""
2010,Buckeye,,AZ,Mountain,West,City,"Cities from 50,000 thru 99,999",MARICOPA,5,10,0,0,0,0,5,0,0,0,0,10,0,5,0,0,0,25,0,0,"",""
2010,Casa Grande,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",PINAL,20,0,0,0,0,0,0,0,5,0,25,5,0,10,0,5,0,30,0,10,"",""
2010,Camp Verde,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",YAVAPAI,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,6,0,0,"",""
2010,Gila,,AZ,Mountain,West,County,"Non-MSA counties from 25,000 thru 99,999",GILA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"",""
2010,Mammoth,,AZ,Mountain,West,City,"Cities under 2,500",PINAL,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,"",""
2010,Northern Arizona University,,AZ,Mountain,West,University or College,"Cities under 2,500",COCONINO,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,"",""
2010,Coolidge,,AZ,Mountain,West,City,"Cities from 10,000 thru 24,999",PINAL,5,0,0,10,0,0,0,0,5,5,0,5,0,5,0,0,0,25,0,0,"",""
2010,Chandler,,AZ,Mountain,West,City,"Cities from 100,000 thru 249,999",MARICOPA,60,10,0,0,10,0,0,10,40,0,30,70,0,20,0,0,70,140,0,0,"",""
2010,Pima,,AZ,Mountain,West,County,"MSA counties 100,000 or over",PIMA,33,44,0,22,33,0,0,11,11,33,66,66,0,0,0,11,308,0,0,0,"",""
2010,University of Arizona,,AZ,Mountain,West,University or College,"Cities under 2,500",PIMA,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,9,0,3,"",""
2010,Marana,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",PIMA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",""
2010,Mesa,,AZ,Mountain,West,City,"Cities from 250,000 thru 499,999",MARICOPA,312,336,36,36,48,108,60,156,180,336,384,384,0,120,0,48,816,1236,48,108,"",""
2010,Yuma,,AZ,Mountain,West,City,"Cities from 50,000 thru 99,999",YUMA,44,11,22,0,0,0,22,33,33,55,22,22,0,11,0,11,66,143,11,22,"",""
2010,Avondale,,AZ,Mountain,West,City,"Cities from 50,000 thru 99,999",MARICOPA,5,5,0,0,0,0,0,0,5,0,10,20,0,0,0,5,5,20,5,10,"",""
2010,El Mirage,,AZ,Mountain,West,City,"Cities from 25,000 thru 49,999",MARICOPA,49,7,0,0,0,0,0,0,0,7,21,35,0,0,0,0,7,91,0,21,"",""
2010,Winslow,,AZ,Mountain,West,City,"Cities from 2,500 thru 9,999",NAVAJO,32,16,8,0,0,0,8,0,16,0,16,16,0,0,0,0,56,48,0,8,"",""
2010,Mohave,,AZ,Mountain,West,County,"MSA counties from 25,000 thru 99,999",MOHAVE,0,0,0,0,0,0,0,5,20,10,0,0,0,0,0,0,5,25,0,5,"",""
2010,Quartzsite,,AZ,Mountain,West,City,"Cities from 2,500 thru 9,999",LA PAZ,5,0,0,0,0,0,0,10,0,5,10,5,0,0,0,0,25,10,0,0,"",""
